timestamp,P1,P2,year,month
2021-05-01 10:23:01,4.269246992964308e-13,-0.12749999999986356,2021,5
2021-05-01 14:40:23,5.69232932395241e-13,-0.12555555555537365,2021,5
2021-05-01 18:32:25,1.7076987971857231e-12,-0.17333333333278764,2021,5
2021-05-01 19:29:14,0.31500000000128076,-0.17333333333278764,2021,5
2021-05-02 09:26:35,0.2520000000010246,-0.12749999999959072,2021,5
2021-05-02 10:23:15,0.2520000000010246,-0.12749999999959072,2021,5
2021-05-02 11:47:22,0.21000000000085384,-0.14199999999967255,2021,5
2021-05-02 14:09:39,0.18000000000073185,-0.1516666666663938,2021,5
2021-05-02 14:37:39,0.15750000000064038,-0.1585714285711947,2021,5
2021-05-02 15:05:29,0.15750000000064038,-0.1585714285711947,2021,5
2021-05-02 16:01:40,0.14000000000056922,-0.13874999999979534,2021,5
2021-05-02 16:29:26,0.1260000000005123,-0.14555555555537364,2021,5
2021-05-02 17:25:56,0.11454545454592027,-0.15099999999983627,2021,5
2021-05-02 17:53:46,0.10500000000042692,-0.1554545454543966,2021,5
2021-05-02 18:50:27,0.10500000000042692,-0.1263636363634875,2021,5
2021-05-02 19:18:21,0.096923076923471,-0.11583333333319688,2021,5
2021-05-02 19:46:12,3.9407793267925555e-13,-0.12230769230756634,2021,5
2021-05-02 20:14:04,3.659295089164516e-13,-0.14571428571416875,2021,5
2021-05-02 20:42:10,-0.06666666666632513,-0.17133333333322417,2021,5
2021-05-02 21:10:04,-0.06249999999967981,-0.17687499999989764,2021,5
2021-05-02 22:06:55,-0.05882352941146335,-0.17411764705872718,2021,5
2021-05-02 22:35:03,-0.05555555555527095,-0.17944444444435345,2021,5
2021-05-02 23:03:07,-0.05263157894709879,-0.18421052631570328,2021,5
2021-05-02 23:31:06,-0.04999999999974385,-0.18699999999991812,2021,5
2021-05-02 23:59:09,-0.047619047618803666,-0.19714285714277918,2021,5
2021-05-03 00:27:08,-0.04545454545431259,-0.18772727272719833,2021,5
2021-05-03 00:55:04,-0.0869565217389077,-0.20217391304340707,2021,5
2021-05-03 01:51:59,-0.08333333333311987,-0.2133333333332651,2021,5
2021-05-03 02:20:03,-0.07999999999979508,-0.20479999999993448,2021,5
2021-05-03 02:48:01,-0.07692307692287989,-0.20153846153839855,2021,5
2021-05-03 04:13:54,-0.07407407407388433,-0.19407407407401342,2021,5
2021-05-03 04:41:53,-0.07142857142838846,-0.18714285714279866,2021,5
2021-05-03 05:38:49,-0.06896551724120266,-0.18068965517235733,2021,5
2021-05-03 06:06:56,-0.0666666666664959,-0.18566666666661208,2021,5
2021-05-03 06:35:04,-0.09677419354822184,-0.19677419354833428,2021,5
2021-05-03 07:03:05,-0.0937499999998399,-0.19531249999994885,2021,5
2021-05-03 07:31:15,-0.09090909090893566,-0.197575757575708,2021,5
2021-05-03 07:59:18,-0.08823529411749638,-0.20441176470583422,2021,5
2021-05-03 08:27:21,-0.08571428571413935,-0.20571428571423894,2021,5
2021-05-03 08:55:17,-0.08333333333319103,-0.20555555555551008,2021,5
2021-05-03 09:23:20,-0.08108108108094263,-0.19999999999995577,2021,5
2021-05-03 11:44:43,-0.08333333333319103,-0.21138888888884344,2021,5
2021-05-03 13:37:55,-0.08333333333319103,-0.2116666666666212,2021,5
2021-05-03 14:05:52,-0.08108108108094263,-0.20540540540536117,2021,5
2021-05-03 14:33:41,-0.08108108108094263,-0.20648648648644227,2021,5
2021-05-03 15:01:32,-0.08108108108094263,-0.20999999999995578,2021,5
2021-05-03 15:29:37,-0.08108108108094263,-0.21675675675671252,2021,5
2021-05-03 16:55:03,-0.08333333333319103,-0.21722222222217677,2021,5
2021-05-03 17:23:02,-0.08108108108094263,-0.22405405405400983,2021,5
2021-05-03 17:50:59,-0.08108108108094263,-0.23135135135130716,2021,5
2021-05-03 18:18:56,-0.10810810810796964,-0.24027027027022607,2021,5
2021-05-03 18:46:52,-0.10526315789460203,-0.2392105263157464,2021,5
2021-05-03 19:43:46,-0.10810810810796964,-0.24567567567563145,2021,5
2021-05-03 20:11:54,-0.10810810810796964,-0.25270270270265854,2021,5
2021-05-03 20:39:55,-0.10810810810796964,-0.2532432432431991,2021,5
2021-05-03 21:07:57,-0.08108108108094263,-0.24243243243238832,2021,5
2021-05-03 21:36:08,-0.08108108108094263,-0.2408108108107667,2021,5
2021-05-03 22:04:05,-0.07894736842091782,-0.23815789473679916,2021,5
2021-05-03 22:32:06,-0.07894736842091782,-0.24184210526311492,2021,5
2021-05-03 23:00:03,-0.07894736842091782,-0.243421052631536,2021,5
2021-05-03 23:28:12,-0.10526315789460203,-0.2502631578946939,2021,5
2021-05-03 23:56:16,-0.10526315789460203,-0.24578947368416756,2021,5
2021-05-04 00:24:19,-0.10526315789460203,-0.2423684210525886,2021,5
2021-05-04 00:52:23,-0.07105263157881256,-0.2281578947367991,2021,5
2021-05-04 01:20:29,-0.04473684210512835,-0.2268421052631149,2021,5
2021-05-04 01:48:41,-0.011282051281919928,-0.2268421052631149,2021,5
2021-05-04 02:16:49,-0.036923076922945566,-0.22842105263153592,2021,5
2021-05-04 02:44:50,-0.036923076922945566,-0.2318421052631149,2021,5
2021-05-04 03:12:55,-0.036923076922945566,-0.2373684210525886,2021,5
2021-05-04 03:40:59,-0.035999999999871926,-0.23974358974354787,2021,5
2021-05-04 04:08:56,-0.03512195121938725,-0.2419999999999592,2021,5
2021-05-04 05:05:50,-0.035999999999871926,-0.254871794871753,2021,5
2021-05-04 05:33:54,-0.03512195121938725,-0.2552499999999592,2021,5
2021-05-04 06:30:50,-0.035999999999871926,-0.2617948717948299,2021,5
2021-05-04 06:58:56,-0.010999999999871928,-0.24820512820508633,2021,5
2021-05-04 07:26:58,-0.010999999999871928,-0.25641025641021453,2021,5
2021-05-04 08:23:12,-0.011282051281919928,-0.2552631578946939,2021,5
2021-05-04 09:19:23,-0.011578947368286241,-0.24999999999995592,2021,5
2021-05-04 09:47:21,-0.011578947368286241,-0.24999999999995592,2021,5
2021-05-04 10:15:31,-0.011282051281919928,-0.24868421052627285,2021,5
2021-05-04 11:11:25,-0.010999999999871928,-0.24230769230765048,2021,5
2021-05-04 11:39:25,-0.010731707316948223,-0.2409999999999592,2021,5
2021-05-04 12:35:15,-0.010731707316948223,-0.23624999999995921,2021,5
2021-05-04 13:03:10,-0.0009523809522589794,-0.22292682926825289,2021,5
2021-05-04 13:31:01,-0.0009302325580203985,-0.22238095238091352,2021,5
2021-05-04 13:58:40,-0.0009302325580203985,-0.22214285714281823,2021,5
2021-05-04 14:26:36,-0.0009302325580203985,-0.22738095238091344,2021,5
2021-05-04 14:54:16,-0.0009302325580203985,-0.22642857142853248,2021,5
2021-05-04 15:22:09,-0.0009302325580203985,-0.22333333333329436,2021,5
2021-05-04 15:49:44,-0.0009302325580203985,-0.21261904761900866,2021,5
2021-05-04 16:17:35,-0.0009090909089744803,-0.21069767441856663,2021,5
2021-05-04 16:45:23,-0.0008888888887750474,-0.20590909090905374,2021,5
2021-05-04 17:13:11,-0.0008888888887750474,-0.21204545454541737,2021,5
2021-05-04 17:40:59,-0.0008888888887750474,-0.20886363636359917,2021,5
2021-05-04 18:46:22,0.021818181818298248,-0.1937209302325201,2021,5
2021-05-04 19:14:39,0.021818181818298248,-0.1983720930232178,2021,5
2021-05-04 19:42:50,0.021333333333447176,-0.19840909090905373,2021,5
2021-05-04 20:10:59,0.021333333333447176,-0.19840909090905373,2021,5
2021-05-04 20:38:58,0.021333333333447176,-0.19704545454541736,2021,5
2021-05-04 21:07:11,0.04933333333344717,-0.19069767441856658,2021,5
2021-05-04 21:35:20,0.04933333333344717,-0.19279069767438053,2021,5
2021-05-04 22:03:35,0.04933333333344717,-0.19581395348833405,2021,5
2021-05-04 22:32:00,0.04933333333344717,-0.19255813953484566,2021,5
2021-05-04 23:00:08,0.05045454545466188,-0.1866666666666277,2021,5
2021-05-04 23:28:12,0.0731818181819346,-0.17809523809519914,2021,5
2021-05-04 23:56:16,0.0731818181819346,-0.18404761904758007,2021,5
2021-05-05 00:24:24,0.0731818181819346,-0.17761904761900865,2021,5
2021-05-05 00:52:39,0.04363636363648006,-0.19071428571424676,2021,5
2021-05-05 01:20:33,0.04363636363648006,-0.18833333333329438,2021,5
2021-05-05 01:48:31,0.042666666666780505,-0.19255813953484566,2021,5
2021-05-05 02:16:21,0.014666666666780504,-0.19477272727269004,2021,5
2021-05-05 02:44:14,0.03688888888900273,-0.18727272727269006,2021,5
2021-05-05 03:12:38,0.03688888888900273,-0.19181818181814458,2021,5
2021-05-05 03:40:41,0.03688888888900273,-0.18840909090905367,2021,5
2021-05-05 04:08:41,0.03688888888900273,-0.1854545454545082,2021,5
2021-05-05 04:36:35,0.03688888888900273,-0.18249999999996272,2021,5
2021-05-05 05:04:32,0.0360869565218505,-0.18177777777774135,2021,5
2021-05-05 05:32:34,0.03826086956532876,-0.17888888888885246,2021,5
2021-05-05 06:00:39,0.04043478260880702,-0.17866666666663025,2021,5
2021-05-05 06:28:41,0.03957446808521538,-0.17891304347822523,2021,5
2021-05-05 06:56:45,0.03957446808521538,-0.17478260869561654,2021,5
2021-05-05 07:53:53,0.04043478260880702,-0.17422222222218584,2021,5
2021-05-05 08:21:59,0.03957446808521538,-0.17543478260866005,2021,5
2021-05-05 08:50:04,0.03957446808521538,-0.1726086956521383,2021,5
2021-05-05 09:18:09,0.03875000000010673,-0.17319148936166726,2021,5
2021-05-05 09:46:05,0.03875000000010673,-0.1774468085106034,2021,5
2021-05-05 10:13:59,0.03875000000010673,-0.18170212765953955,2021,5
2021-05-05 11:37:25,0.03957446808521538,-0.1856521739130078,2021,5
2021-05-05 12:05:23,0.03957446808521538,-0.18586956521735565,2021,5
2021-05-05 13:01:18,0.03957446808521538,-0.18999999999996434,2021,5
2021-05-05 13:29:14,0.031063829787343043,-0.20108695652170344,2021,5
2021-05-05 13:56:48,0.031063829787343043,-0.20108695652170344,2021,5
2021-05-05 14:53:18,0.03173913043489398,-0.1966666666666302,2021,5
2021-05-05 15:21:17,0.03173913043489398,-0.19599999999996356,2021,5
2021-05-05 15:49:14,0.03173913043489398,-0.19599999999996356,2021,5
2021-05-05 16:17:16,0.05913043478272006,-0.2004545454545082,2021,5
2021-05-05 16:45:02,0.05913043478272006,-0.19749999999996273,2021,5
2021-05-05 17:13:27,0.060444444444558286,-0.20488372093019444,2021,5
2021-05-05 17:41:26,0.060444444444558286,-0.20023255813949678,2021,5
2021-05-05 18:09:30,0.08652173913054614,-0.20023255813949678,2021,5
2021-05-05 18:37:35,0.08468085106393877,-0.1949999999999628,2021,5
2021-05-05 19:05:44,0.08468085106393877,-0.20068181818178096,2021,5
2021-05-05 19:34:13,0.08468085106393877,-0.19136363636359913,2021,5
2021-05-05 22:58:27,0.06634146341475909,-0.19333333333329136,2021,5
2021-05-05 23:55:46,0.06800000000012807,-0.19499999999995693,2021,5
2021-05-06 00:24:13,0.07050000000012807,-0.19342105263153586,2021,5
2021-05-06 00:52:21,0.07300000000012807,-0.20052631578943061,2021,5
2021-05-06 02:46:39,0.08388888888903119,-0.19117647058818715,2021,5
2021-05-06 03:15:00,0.08388888888903119,-0.18617647058818715,2021,5
2021-05-06 03:43:16,0.08388888888903119,-0.17999999999995187,2021,5
2021-05-06 04:11:36,0.08666666666680897,-0.17970588235289303,2021,5
2021-05-06 04:40:03,0.08944444444458675,-0.17117647058818716,2021,5
2021-05-06 05:08:29,0.08944444444458675,-0.1705882352940695,2021,5
2021-05-06 05:37:19,0.12166666666680898,-0.17181818181813222,2021,5
2021-05-06 06:05:16,0.11888888888903121,-0.1699999999999504,2021,5
2021-05-06 06:33:25,0.11888888888903121,-0.17424242424237463,2021,5
2021-05-06 07:01:44,0.11888888888903121,-0.1778787878787383,2021,5
2021-05-06 07:29:46,0.11567567567581415,-0.18235294117642245,2021,5
2021-05-06 07:57:54,0.11567567567581415,-0.18205882352936364,2021,5
2021-05-06 08:25:54,0.11567567567581415,-0.1829411764705401,2021,5
2021-05-06 08:54:10,0.11567567567581415,-0.17882352941171656,2021,5
2021-05-06 10:20:08,0.12228571428586066,-0.17749999999994884,2021,5
2021-05-06 11:44:04,0.12228571428586066,-0.17562499999994882,2021,5
2021-05-06 12:39:47,0.12228571428586066,-0.17562499999994882,2021,5
2021-05-06 13:07:52,0.12228571428586066,-0.17562499999994882,2021,5
2021-05-06 14:03:45,0.12588235294132716,-0.17483870967736653,2021,5
2021-05-06 14:31:24,0.12228571428586066,-0.17562499999994882,2021,5
2021-05-06 14:59:15,0.12228571428586066,-0.18187499999994883,2021,5
2021-05-06 15:27:07,0.12228571428586066,-0.18281249999994884,2021,5
2021-05-06 15:55:06,0.12228571428586066,-0.18281249999994884,2021,5
2021-05-06 16:22:49,0.08628571428586067,-0.18333333333328372,2021,5
2021-05-06 16:50:43,0.08628571428586067,-0.1893939393938898,2021,5
2021-05-06 17:18:33,0.08628571428586067,-0.18363636363631405,2021,5
2021-05-06 17:46:17,0.08628571428586067,-0.1857575757575262,2021,5
2021-05-06 18:47:03,0.0576470588236801,-0.1863636363635868,2021,5
2021-05-06 19:14:55,0.0576470588236801,-0.1827272727272232,2021,5
2021-05-06 19:42:58,0.0576470588236801,-0.19515151515146562,2021,5
