dayOfWeek,hourOfDay,P1,P2,year,month
Friday,0,4.1125,2.8425000000000002,2022,3
Friday,1,6.322222222222222,3.1244444444444444,2022,3
Friday,2,4.3125,2.2,2022,3
Friday,3,2.5500000000000003,1.7362499999999998,2022,3
Friday,4,3.9777777777777774,2.0133333333333336,2022,3
Friday,5,1.8777777777777775,1.3533333333333333,2022,3
Friday,6,3.3444444444444446,1.7666666666666666,2022,3
Friday,7,3.625,2.23125,2022,3
Friday,8,6.3125,2.99,2022,3
Friday,9,7.025,3.215,2022,3
Friday,10,4.333333333333333,2.2183333333333333,2022,3
Friday,11,4.4,1.7625000000000002,2022,3
Friday,12,3.6500000000000004,1.75875,2022,3
Friday,13,7.233333333333334,2.5966666666666662,2022,3
Friday,14,3.888888888888889,1.6177777777777778,2022,3
Friday,15,3.966666666666667,1.6866666666666665,2022,3
Friday,16,4.8500000000000005,1.6824999999999999,2022,3
Friday,17,4.611111111111111,2.4099999999999997,2022,3
Friday,18,3.9875,2.1625,2022,3
Friday,19,5.225,2.8562499999999997,2022,3
Friday,20,5.1,2.82875,2022,3
Friday,21,3.955555555555555,2.152222222222222,2022,3
Friday,22,4.0888888888888895,1.9788888888888887,2022,3
Friday,23,2.788888888888889,1.4811111111111108,2022,3
Monday,0,3.05,1.955,2022,3
Monday,1,3.53,2.0279999999999996,2022,3
Monday,2,4.075,2.21,2022,3
Monday,3,3.875,1.9725,2022,3
Monday,4,3.1250000000000004,2.1725000000000003,2022,3
Monday,5,2.344444444444444,1.9144444444444444,2022,3
Monday,6,5.5555555555555545,3.407777777777778,2022,3
Monday,7,5.1375,2.9612500000000006,2022,3
Monday,8,5.2625,3.21375,2022,3
Monday,9,6.300000000000001,3.2349999999999994,2022,3
Monday,10,6.371428571428571,3.3528571428571428,2022,3
Monday,11,7.916666666666667,4.446666666666666,2022,3
Monday,12,6.97142857142857,3.5914285714285725,2022,3
Monday,13,7.533333333333334,4.245,2022,3
Monday,14,5.48888888888889,2.4511111111111115,2022,3
Monday,15,6.3999999999999995,3.0144444444444445,2022,3
Monday,16,5.275,2.4625,2022,3
Monday,17,4.5125,2.44375,2022,3
Monday,18,4.92,2.476,2022,3
Monday,19,5.5375,3.56375,2022,3
Monday,20,5.299999999999999,3.00125,2022,3
Monday,21,6.8625,4.1425,2022,3
Monday,22,7.155555555555555,3.8577777777777778,2022,3
Monday,23,6.955555555555555,4.0055555555555555,2022,3
Saturday,0,4.55,1.8912499999999999,2022,3
Saturday,1,4.633333333333333,2.2744444444444443,2022,3
Saturday,2,4.6000000000000005,2.0749999999999997,2022,3
Saturday,3,5.225,2.29125,2022,3
Saturday,4,4.5625,2.3175,2022,3
Saturday,5,5.311111111111111,2.83,2022,3
Saturday,6,5.644444444444444,2.951111111111111,2022,3
Saturday,7,4.449999999999999,2.67125,2022,3
Saturday,8,5.6625000000000005,2.63,2022,3
Saturday,9,4.822222222222222,2.7211111111111115,2022,3
Saturday,10,3.6374999999999997,1.955,2022,3
Saturday,11,3.2285714285714286,1.25,2022,3
Saturday,12,3.4749999999999996,1.5775000000000001,2022,3
Saturday,13,2.3000000000000003,1.2416666666666665,2022,3
Saturday,14,2.8111111111111113,1.2722222222222224,2022,3
Saturday,15,2.75,1.17625,2022,3
Saturday,16,3.0,1.4200000000000002,2022,3
Saturday,17,3.7999999999999994,1.59375,2022,3
Saturday,18,5.366666666666666,2.3633333333333333,2022,3
Saturday,19,3.8749999999999996,2.0825,2022,3
Saturday,20,4.800000000000001,2.75375,2022,3
Saturday,21,3.45,1.8520000000000003,2022,3
Saturday,22,3.3249999999999997,1.9350000000000003,2022,3
Saturday,23,3.1625,1.7049999999999998,2022,3
Sunday,0,4.2,1.8788888888888888,2022,3
Sunday,1,3.4222222222222225,2.0444444444444443,2022,3
Sunday,2,2.5875,1.4675,2022,3
Sunday,3,3.3125,2.00875,2022,3
Sunday,4,3.5375,1.62625,2022,3
Sunday,5,3.09,1.7530000000000001,2022,3
Sunday,6,3.8125000000000004,2.015,2022,3
Sunday,7,3.4624999999999995,1.905,2022,3
Sunday,8,4.3875,2.1862500000000002,2022,3
Sunday,9,3.9,1.4737500000000001,2022,3
Sunday,10,3.0,1.5799999999999998,2022,3
Sunday,11,2.516666666666667,1.4883333333333333,2022,3
Sunday,12,3.5,1.5066666666666668,2022,3
Sunday,13,2.442857142857143,1.227142857142857,2022,3
Sunday,14,2.7777777777777777,1.4144444444444444,2022,3
Sunday,15,3.0000000000000004,1.3425,2022,3
Sunday,16,3.1125,1.57625,2022,3
Sunday,17,2.8222222222222224,1.6588888888888889,2022,3
Sunday,18,3.688888888888888,1.9577777777777778,2022,3
Sunday,19,4.8999999999999995,2.8074999999999997,2022,3
Sunday,20,3.76875,2.5412500000000002,2022,3
Sunday,21,3.0888888888888886,2.09,2022,3
Sunday,22,4.9,2.933333333333333,2022,3
Sunday,23,5.3875,2.03125,2022,3
Thursday,0,5.918181818181819,3.355454545454546,2022,3
Thursday,1,5.52,3.2650000000000006,2022,3
Thursday,2,5.44,2.9219999999999997,2022,3
Thursday,3,6.027272727272727,3.3236363636363637,2022,3
Thursday,4,4.681818181818182,2.8490909090909096,2022,3
Thursday,5,5.2333333333333325,2.8641666666666663,2022,3
Thursday,6,5.9350000000000005,3.3809999999999993,2022,3
Thursday,7,3.988888888888889,2.1966666666666668,2022,3
Thursday,8,5.03,2.702,2022,3
Thursday,9,5.072727272727273,2.871818181818182,2022,3
Thursday,10,4.0285714285714285,2.0557142857142856,2022,3
Thursday,11,4.44,2.1729999999999996,2022,3
Thursday,12,2.266666666666667,1.285,2022,3
Thursday,13,3.875,1.3699999999999999,2022,3
Thursday,14,2.372727272727273,1.217272727272727,2022,3
Thursday,15,2.96,1.1560000000000001,2022,3
Thursday,16,3.6100000000000003,1.232,2022,3
Thursday,17,3.863636363636363,1.5245454545454542,2022,3
Thursday,18,2.05,0.9550000000000003,2022,3
Thursday,19,2.209090909090909,1.2327272727272727,2022,3
Thursday,20,3.3545454545454536,1.4963636363636363,2022,3
Thursday,21,2.6999999999999997,1.3863636363636362,2022,3
Thursday,22,4.1454545454545455,2.251818181818182,2022,3
Thursday,23,3.0399999999999996,2.06,2022,3
Tuesday,0,4.52,2.8069999999999995,2022,3
Tuesday,1,6.94,3.6109999999999998,2022,3
Tuesday,2,5.875000000000001,3.3958333333333326,2022,3
Tuesday,3,5.1090909090909085,2.9572727272727275,2022,3
Tuesday,4,6.069999999999999,3.442,2022,3
Tuesday,5,8.181818181818182,3.8845454545454543,2022,3
Tuesday,6,7.05,3.8810000000000002,2022,3
Tuesday,7,8.736363636363636,4.6863636363636365,2022,3
Tuesday,8,7.529999999999999,3.9829999999999997,2022,3
Tuesday,9,8.5,3.988888888888889,2022,3
Tuesday,10,7.711111111111113,3.863333333333333,2022,3
Tuesday,11,7.4,3.764545454545454,2022,3
Tuesday,12,5.322222222222222,2.771111111111111,2022,3
Tuesday,13,5.5375000000000005,2.7562500000000005,2022,3
Tuesday,14,5.55,2.8880000000000003,2022,3
Tuesday,15,5.07,2.914,2022,3
