dayOfWeek,hourOfDay,P1,P2,year,month
Friday,0,25.24978947368421,17.676210526315796,2019,1
Friday,1,21.704430379746835,14.902531645569619,2019,1
Friday,2,19.431546391752576,13.232886597938139,2019,1
Friday,3,22.054583333333337,12.910312499999998,2019,1
Friday,4,21.662,12.664421052631585,2019,1
Friday,5,18.991134020618556,12.295979381443297,2019,1
Friday,6,19.77425531914894,13.184255319148939,2019,1
Friday,7,19.073673469387757,13.028877551020402,2019,1
Friday,8,16.149473684210527,10.974421052631579,2019,1
Friday,9,17.559270833333336,11.862916666666676,2019,1
Friday,10,18.774042553191496,12.471702127659574,2019,1
Friday,11,17.259886363636358,10.45852272727272,2019,1
Friday,12,12.756666666666666,7.327708333333331,2019,1
Friday,13,12.584999999999997,7.19436170212766,2019,1
Friday,14,12.73577319587629,6.965051546391753,2019,1
Friday,15,14.11677419354839,7.754193548387099,2019,1
Friday,16,16.083124999999992,9.776979166666665,2019,1
Friday,17,17.384222222222228,11.86588888888889,2019,1
Friday,18,24.915316455696196,16.638481012658232,2019,1
Friday,19,31.89316455696203,20.39379746835442,2019,1
Friday,20,38.31072289156628,23.838313253012043,2019,1
Friday,21,39.34597560975609,25.239024390243905,2019,1
Friday,22,33.989302325581384,22.721976744186048,2019,1
Friday,23,28.10109756097561,18.590731707317072,2019,1
Monday,0,26.257291666666664,15.138958333333333,2019,1
Monday,1,26.075567010309282,14.837422680412372,2019,1
Monday,2,20.381348314606736,11.578764044943822,2019,1
Monday,3,12.373974358974356,5.742820512820517,2019,1
Monday,4,16.215180722891567,8.27120481927711,2019,1
Monday,5,13.865822784810128,6.631645569620256,2019,1
Monday,6,12.285866666666665,5.562933333333333,2019,1
Monday,7,14.143048780487804,6.224146341463414,2019,1
Monday,8,16.760869565217398,8.076376811594207,2019,1
Monday,9,14.75666666666667,7.384637681159419,2019,1
Monday,10,14.274202898550726,7.310724637681161,2019,1
Monday,11,10.28011904761905,6.061547619047619,2019,1
Monday,12,8.79828947368421,4.750789473684212,2019,1
Monday,13,9.637435897435891,5.196410256410255,2019,1
Monday,14,9.163174603174603,4.412698412698414,2019,1
Monday,15,9.015441176470587,4.924117647058826,2019,1
Monday,16,8.217424242424242,4.541818181818182,2019,1
Monday,17,11.113552631578942,6.470394736842106,2019,1
Monday,18,11.234230769230773,6.9285897435897414,2019,1
Monday,19,9.509090909090906,5.417532467532468,2019,1
Monday,20,8.002692307692309,4.54205128205128,2019,1
Monday,21,10.524235294117648,5.518705882352942,2019,1
Monday,22,10.46121951219512,5.351219512195122,2019,1
Monday,23,11.012637362637362,5.66747252747253,2019,1
Saturday,0,30.18295454545455,19.0790909090909,2019,1
Saturday,1,22.969374999999996,14.496875,2019,1
Saturday,2,23.748260869565215,15.298840579710147,2019,1
Saturday,3,13.56272727272727,9.078333333333331,2019,1
Saturday,4,7.371060606060607,4.206969696969696,2019,1
Saturday,5,13.191710526315788,8.219473684210529,2019,1
Saturday,6,10.860000000000001,7.16205128205128,2019,1
Saturday,7,7.672739726027399,4.6461643835616435,2019,1
Saturday,8,10.01894736842106,6.316184210526315,2019,1
