dayOfWeek,hourOfDay,P1,P2,year,month
Friday,0,9.708108108108107,2.5810810810810807,2020,9
Friday,1,9.542647058823528,2.5776470588235303,2020,9
Friday,2,10.045555555555554,2.904166666666667,2020,9
Friday,3,10.676081081081083,3.5017567567567576,2020,9
Friday,4,11.304999999999994,3.486969696969698,2020,9
Friday,5,10.721617647058823,3.166029411764707,2020,9
Friday,6,11.62291666666666,3.1395833333333334,2020,9
Friday,7,11.536400000000004,3.211066666666668,2020,9
Friday,8,9.840958904109588,2.0595890410958915,2020,9
Friday,9,8.694246575342461,1.856164383561644,2020,9
Friday,10,8.51986486486486,1.9217567567567577,2020,9
Friday,11,6.922837837837839,1.6479729729729735,2020,9
Friday,12,8.284794520547948,1.948904109589041,2020,9
Friday,13,8.697323943661974,2.110563380281692,2020,9
Friday,14,8.450547945205477,2.0027397260273982,2020,9
Friday,15,8.773378378378382,2.094054054054055,2020,9
Friday,16,9.300958904109594,2.1819178082191777,2020,9
Friday,17,10.097397260273974,2.2230136986301376,2020,9
Friday,18,10.25930555555556,2.5330555555555563,2020,9
Friday,19,10.295277777777775,2.8597222222222225,2020,9
Friday,20,10.230821917808221,2.595616438356165,2020,9
Friday,21,9.565479452054793,2.3261643835616437,2020,9
Friday,22,10.411805555555556,2.3836111111111102,2020,9
Friday,23,11.028055555555552,2.4848611111111105,2020,9
Monday,0,8.773108108108108,4.336486486486488,2020,9
Monday,1,9.05828125,4.587031249999997,2020,9
Monday,2,8.292702702702705,4.067297297297299,2020,9
Monday,3,8.758055555555554,4.570000000000001,2020,9
Monday,4,8.918059701492538,4.79179104477612,2020,9
Monday,5,13.320454545454549,6.717878787878788,2020,9
Monday,6,13.432676056338028,6.591126760563381,2020,9
Monday,7,13.373999999999997,7.827733333333335,2020,9
Monday,8,10.216338028169016,5.885915492957746,2020,9
Monday,9,7.266849315068494,4.142054794520548,2020,9
Monday,10,6.727808219178081,3.4327397260273984,2020,9
Monday,11,6.256527777777779,2.873055555555556,2020,9
Monday,12,6.731527777777777,2.6627777777777784,2020,9
Monday,13,6.47638888888889,2.7675,2020,9
Monday,14,8.012222222222222,2.9293055555555565,2020,9
Monday,15,7.295972222222222,2.938194444444445,2020,9
Monday,16,8.283972602739727,3.003972602739726,2020,9
Monday,17,10.070273972602738,3.7078082191780823,2020,9
Monday,18,12.809436619718308,5.018450704225354,2020,9
Monday,19,15.697534246575344,6.380958904109589,2020,9
Monday,20,24.08815384615385,11.693384615384616,2020,9
Monday,21,22.64847457627119,10.613220338983052,2020,9
Monday,22,18.758550724637683,8.457536231884056,2020,9
Monday,23,15.072432432432429,6.924594594594594,2020,9
Saturday,0,11.704637681159422,2.5517391304347825,2020,9
Saturday,1,12.379420289855071,2.7310144927536233,2020,9
Saturday,2,9.793378378378378,2.569864864864864,2020,9
Saturday,3,11.062777777777779,2.8973611111111115,2020,9
Saturday,4,10.76847222222222,3.0598611111111116,2020,9
Saturday,5,9.857076923076926,3.2492307692307683,2020,9
Saturday,6,11.125882352941176,3.362941176470589,2020,9
Saturday,7,10.662191780821917,3.484246575342466,2020,9
Saturday,8,10.314507042253522,3.2604225352112675,2020,9
Saturday,9,7.898783783783782,2.259459459459459,2020,9
Saturday,10,7.79123287671233,2.1269863013698633,2020,9
Saturday,11,6.969459459459459,1.932027027027027,2020,9
Saturday,12,6.445479452054795,1.8049315068493157,2020,9
Saturday,13,5.851216216216218,1.756756756756758,2020,9
Saturday,14,5.833243243243245,1.6667567567567574,2020,9
Saturday,15,6.209054054054055,1.6595945945945945,2020,9
Saturday,16,7.858082191780822,2.035342465753426,2020,9
Saturday,17,7.853783783783783,2.1705405405405416,2020,9
Saturday,18,9.787808219178082,2.817123287671234,2020,9
Saturday,19,9.863918918918921,2.8158108108108113,2020,9
Saturday,20,9.261506849315069,2.638630136986302,2020,9
Saturday,21,10.819864864864865,3.428378378378379,2020,9
Saturday,22,9.59189189189189,2.669459459459459,2020,9
