dayOfWeek,hourOfDay,P1,P2,year,month
Friday,0,29.0120634920635,15.917936507936508,2019,11
Friday,1,25.47953846153848,13.881846153846157,2019,11
Friday,2,19.50300000000001,11.067857142857141,2019,11
Friday,3,14.064084507042258,7.821408450704224,2019,11
Friday,4,10.937424242424242,5.410454545454549,2019,11
Friday,5,10.639178082191782,5.375342465753424,2019,11
Friday,6,9.847910447761194,5.503432835820895,2019,11
Friday,7,5.333142857142856,2.736142857142857,2019,11
Friday,8,4.881830985915492,1.814225352112676,2019,11
Friday,9,5.284153846153844,1.6696923076923076,2019,11
Friday,10,4.418358208955223,1.2879104477611938,2019,11
Friday,11,4.20514705882353,1.247205882352941,2019,11
Friday,12,3.6056756756756756,1.2358108108108106,2019,11
Friday,13,5.582837837837838,2.3067567567567564,2019,11
Friday,14,4.625352112676056,1.8585915492957743,2019,11
Friday,15,5.4310958904109565,1.9628767123287674,2019,11
Friday,16,6.381142857142858,2.6258571428571438,2019,11
Friday,17,7.3029577464788735,3.3105633802816894,2019,11
Friday,18,7.853387096774192,2.879354838709677,2019,11
Friday,19,11.438181818181818,5.2362121212121195,2019,11
Friday,20,10.28871428571429,4.806857142857144,2019,11
Friday,21,17.260163934426227,8.352622950819672,2019,11
Friday,22,14.858591549295776,7.260422535211269,2019,11
Friday,23,10.468437499999999,4.652812500000001,2019,11
Monday,0,16.869444444444447,7.819444444444446,2019,11
Monday,1,15.8168115942029,7.339855072463767,2019,11
Monday,2,10.736376811594205,3.972898550724636,2019,11
Monday,3,8.419838709677418,2.3101612903225806,2019,11
Monday,4,8.683181818181817,2.1830303030303013,2019,11
Monday,5,11.400666666666668,2.394399999999999,2019,11
Monday,6,15.133400000000009,3.192800000000002,2019,11
Monday,7,15.848979591836736,3.161224489795918,2019,11
Monday,8,15.1806,3.3868,2019,11
Monday,9,14.377083333333331,3.1564583333333345,2019,11
Monday,10,13.680200000000003,2.908399999999999,2019,11
Monday,11,12.792045454545457,2.976818181818182,2019,11
Monday,12,10.313902439024389,2.3153658536585366,2019,11
Monday,13,10.284791666666665,2.1399999999999992,2019,11
Monday,14,8.974200000000002,2.0597999999999996,2019,11
Monday,15,9.840166666666663,2.6198333333333337,2019,11
Monday,16,10.814400000000004,3.136266666666667,2019,11
Monday,17,12.342063492063488,3.7523809523809515,2019,11
Monday,18,13.19968253968254,5.053809523809525,2019,11
Monday,19,14.769615384615385,5.644807692307693,2019,11
Monday,20,15.847755102040813,5.944693877551021,2019,11
Monday,21,15.299375000000003,6.372083333333333,2019,11
Monday,22,14.59041666666667,5.859375000000003,2019,11
Monday,23,18.56571428571428,7.881836734693878,2019,11
Saturday,0,12.365,5.156666666666667,2019,11
Saturday,1,20.4845652173913,7.890652173913042,2019,11
Saturday,2,25.2325,9.632083333333332,2019,11
Saturday,3,22.398750000000007,7.668333333333336,2019,11
Saturday,4,15.531590909090914,5.71568181818182,2019,11
Saturday,5,14.852857142857141,5.048979591836735,2019,11
Saturday,6,17.617142857142856,5.351632653061225,2019,11
Saturday,7,13.692857142857147,4.291836734693878,2019,11
Saturday,8,11.471800000000004,3.8661999999999996,2019,11
Saturday,9,10.975106382978725,3.7646808510638308,2019,11
Saturday,10,9.743095238095238,3.883809523809524,2019,11
Saturday,11,9.790212765957447,4.4270212765957435,2019,11
Saturday,12,11.968571428571426,5.039183673469388,2019,11
Saturday,13,10.677142857142856,5.710816326530613,2019,11
Saturday,14,12.672391304347824,5.8450000000000015,2019,11
Saturday,15,16.726599999999998,7.046200000000002,2019,11
Saturday,16,17.88625,7.982083333333333,2019,11
Saturday,17,18.10632653061224,8.09122448979592,2019,11
Saturday,18,25.344693877551016,12.691020408163263,2019,11
Saturday,19,32.34125,17.694166666666664,2019,11
Saturday,20,35.3812,18.222199999999994,2019,11
Saturday,21,34.83102040816327,16.956938775510206,2019,11
Saturday,22,33.37673469387756,15.163265306122447,2019,11
Saturday,23,30.318958333333324,13.316666666666663,2019,11
Sunday,0,20.618199999999998,9.1742,2019,11
Sunday,1,12.963191489361702,4.708510638297873,2019,11
Sunday,2,11.868775510204081,3.4969387755102033,2019,11
Sunday,3,11.669166666666667,4.1208333333333345,2019,11
Sunday,4,12.76282608695652,4.165869565217391,2019,11
Sunday,5,12.376086956521737,4.304130434782608,2019,11
Sunday,6,9.464130434782605,2.639347826086957,2019,11
Sunday,7,8.245625000000002,2.2562499999999996,2019,11
Sunday,8,7.974999999999999,2.4854166666666666,2019,11
Sunday,9,6.794042553191489,2.4389361702127657,2019,11
Sunday,10,5.812600000000001,2.0773999999999995,2019,11
Sunday,11,4.640208333333333,1.9114583333333337,2019,11
Sunday,12,4.8210000000000015,2.1799999999999993,2019,11
Sunday,13,4.844999999999999,2.013125,2019,11
Sunday,14,5.483673469387756,2.038775510204082,2019,11
Sunday,15,5.76875,2.0608333333333335,2019,11
Sunday,16,7.046666666666666,2.7591666666666668,2019,11
Sunday,17,9.515102040816325,4.826734693877551,2019,11
Sunday,18,15.321250000000004,9.002083333333333,2019,11
Sunday,19,19.793600000000005,8.3584,2019,11
Sunday,20,21.916896551724136,10.456379310344825,2019,11
Sunday,21,23.29035714285715,11.595714285714285,2019,11
Sunday,22,20.237884615384623,8.291538461538462,2019,11
Sunday,23,17.301666666666662,7.9541666666666675,2019,11
Thursday,0,8.715106382978723,6.062127659574467,2019,11
Thursday,1,7.433191489361704,4.67276595744681,2019,11
Thursday,2,7.444042553191487,4.403404255319151,2019,11
Thursday,3,10.166444444444444,5.474666666666667,2019,11
Thursday,4,11.042045454545457,6.059545454545454,2019,11
Thursday,5,14.866521739130432,7.959347826086954,2019,11
Thursday,6,8.290416666666665,3.642083333333332,2019,11
Thursday,7,6.064200000000002,2.2901999999999996,2019,11
Thursday,8,8.760208333333331,3.666250000000001,2019,11
Thursday,9,4.836799999999999,1.788,2019,11
Thursday,10,4.2144680851063825,1.4970212765957447,2019,11
Thursday,11,4.755599999999999,1.2172,2019,11
Thursday,12,4.4972,1.2960000000000003,2019,11
Thursday,13,2.9883333333333337,0.9220833333333335,2019,11
