dayOfWeek,hourOfDay,P1,P2,year,month
Friday,0,0.1575,-0.25999999999999995,2021,11
Friday,1,0.0,-0.2966666666666667,2021,11
Friday,2,0.17,-0.2442857142857143,2021,11
Friday,3,0.025,-0.21000000000000002,2021,11
Friday,4,0.0125,-0.17750000000000002,2021,11
Friday,5,0.04,-0.27375,2021,11
Friday,6,0.0,-0.30124999999999996,2021,11
Friday,7,-0.1111111111111111,-0.2588888888888889,2021,11
Friday,8,0.22666666666666668,-0.242,2021,11
Friday,9,0.0,-0.196,2021,11
Friday,10,0.252,-0.22749999999999998,2021,11
Friday,11,0.0,-0.14500000000000002,2021,11
Friday,12,0.016666666666666666,-0.14333333333333334,2021,11
Friday,13,0.0,-0.16444444444444445,2021,11
Friday,14,0.252,-0.25,2021,11
Friday,15,0.126,-0.15888888888888886,2021,11
Friday,16,0.0,-0.19,2021,11
Friday,17,0.1575,-0.2557142857142858,2021,11
Friday,18,0.1575,-0.25285714285714284,2021,11
Friday,19,0.0125,-0.22000000000000003,2021,11
Friday,20,0.0,-0.19125,2021,11
Friday,21,0.025,-0.24250000000000002,2021,11
Friday,22,-0.09,-0.244,2021,11
Friday,23,0.0,-0.24333333333333332,2021,11
Monday,0,0.156,-0.2288888888888889,2021,11
Monday,1,0.0875,-0.16375,2021,11
Monday,2,0.037500000000000006,-0.19749999999999998,2021,11
Monday,3,0.05555555555555555,-0.1688888888888889,2021,11
Monday,4,0.022222222222222223,-0.20444444444444443,2021,11
Monday,5,0.061111111111111116,-0.18333333333333335,2021,11
Monday,6,0.04,-0.223,2021,11
Monday,7,-0.05,-0.24700000000000003,2021,11
Monday,8,0.04,-0.08700000000000001,2021,11
Monday,9,0.03636363636363637,-0.2681818181818182,2021,11
Monday,10,0.045,-0.2842857142857143,2021,11
Monday,11,0.1575,-0.20714285714285716,2021,11
Monday,12,0.014285714285714287,-0.2657142857142857,2021,11
Monday,13,-0.16666666666666666,-0.22166666666666668,2021,11
Monday,14,0.0,-0.19874999999999998,2021,11
Monday,15,0.0,-0.24571428571428572,2021,11
Monday,16,0.252,-0.26375000000000004,2021,11
Monday,17,-0.125,-0.35375,2021,11
Monday,18,0.009090909090909092,-0.09636363636363635,2021,11
Monday,19,0.011111111111111112,-0.22,2021,11
Monday,20,0.136,-0.20666666666666667,2021,11
Monday,21,0.011111111111111112,-0.28111111111111114,2021,11
Monday,22,0.0125,-0.27125,2021,11
Monday,23,0.0125,-0.3175,2021,11
Saturday,0,0.0625,-0.175,2021,11
Saturday,1,0.025,-0.27999999999999997,2021,11
Saturday,2,0.0,-0.32125000000000004,2021,11
Saturday,3,0.0,-0.26125000000000004,2021,11
Saturday,4,0.0125,-0.155,2021,11
Saturday,5,0.011111111111111112,-0.2588888888888889,2021,11
Saturday,6,0.0,-0.3125,2021,11
Saturday,7,0.011111111111111112,-0.3755555555555555,2021,11
Saturday,8,-0.125,-0.38,2021,11
Saturday,9,0.0,-0.25857142857142856,2021,11
Saturday,10,0.21,-0.22400000000000003,2021,11
Saturday,11,0.0,-0.2511111111111111,2021,11
Saturday,12,0.0,-0.1657142857142857,2021,11
Saturday,13,0.1575,-0.20428571428571432,2021,11
Saturday,14,0.0,-0.18875,2021,11
Saturday,15,0.1575,-0.14,2021,11
Saturday,16,0.022222222222222223,-0.20888888888888887,2021,11
Saturday,17,0.1575,-0.2671428571428572,2021,11
Saturday,18,0.14,-0.24624999999999997,2021,11
Saturday,19,0.0,-0.2244444444444445,2021,11
Saturday,20,0.0125,-0.16375,2021,11
Saturday,21,0.0125,-0.23,2021,11
Saturday,22,0.011111111111111112,-0.2866666666666666,2021,11
Saturday,23,0.025,-0.24875,2021,11
Sunday,0,0.037500000000000006,-0.18875,2021,11
Sunday,1,0.011111111111111112,-0.3111111111111111,2021,11
Sunday,2,0.025,-0.2525,2021,11
Sunday,3,-0.1,-0.25875000000000004,2021,11
Sunday,4,0.037500000000000006,-0.245,2021,11
Sunday,5,-0.07777777777777778,-0.2444444444444444,2021,11
Sunday,6,-0.06666666666666668,-0.18777777777777777,2021,11
Sunday,7,0.0125,-0.23875000000000005,2021,11
Sunday,8,0.044444444444444446,-0.2277777777777778,2021,11
Sunday,9,0.025,-0.27125,2021,11
Sunday,10,-0.16666666666666666,-0.255,2021,11
Sunday,11,0.0,-0.26,2021,11
Sunday,12,0.0,-0.2,2021,11
Sunday,13,0.0,-0.19999999999999998,2021,11
Sunday,14,0.016666666666666666,-0.08833333333333333,2021,11
Sunday,15,0.0,-0.23124999999999998,2021,11
Sunday,16,0.0,-0.20875,2021,11
Sunday,17,0.0,-0.30777777777777776,2021,11
Sunday,18,-0.1125,-0.25875,2021,11
Sunday,19,0.0125,-0.20249999999999999,2021,11
Sunday,20,-0.09,-0.213,2021,11
Sunday,21,0.037500000000000006,-0.21250000000000002,2021,11
Sunday,22,0.011111111111111112,-0.24000000000000002,2021,11
Sunday,23,0.037500000000000006,-0.17,2021,11
Thursday,0,0.0125,-0.20500000000000002,2021,11
Thursday,1,0.026000000000000002,-0.24666666666666665,2021,11
Thursday,2,-0.125,-0.28,2021,11
Thursday,3,-0.125,-0.28375,2021,11
Thursday,4,0.0,-0.2525,2021,11
Thursday,5,0.037500000000000006,-0.22250000000000003,2021,11
Thursday,6,0.011111111111111112,-0.20555555555555555,2021,11
Thursday,7,0.025,-0.21875,2021,11
Thursday,8,0.0125,-0.23375,2021,11
Thursday,9,0.0,-0.13400000000000004,2021,11
Thursday,10,0.504,-0.22333333333333336,2021,11
Thursday,11,0.0,-0.19166666666666665,2021,11
Thursday,12,0.18,-0.13333333333333333,2021,11
Thursday,13,0.0,-0.20000000000000004,2021,11
Thursday,14,0.0,-0.2,2021,11
Thursday,15,0.0,-0.17666666666666667,2021,11
Thursday,16,0.0,-0.165,2021,11
Thursday,17,0.36,-0.188,2021,11
Thursday,18,0.014285714285714287,-0.11142857142857143,2021,11
Thursday,19,0.014285714285714287,-0.21142857142857144,2021,11
Thursday,20,0.0,-0.2283333333333333,2021,11
Thursday,21,0.016666666666666666,-0.2516666666666667,2021,11
Thursday,22,0.014285714285714287,-0.18857142857142858,2021,11
Thursday,23,0.0,-0.2783333333333334,2021,11
Tuesday,0,0.272,-0.24,2021,11
Tuesday,1,0.014285714285714287,-0.2785714285714286,2021,11
Tuesday,2,-0.33999999999999997,-0.20999999999999996,2021,11
Tuesday,3,0.04,-0.202,2021,11
Tuesday,4,-0.225,-0.17750000000000002,2021,11
Tuesday,5,0.05,-0.27499999999999997,2021,11
Tuesday,6,0.025,-0.2675,2021,11
Tuesday,7,0.04,-0.25,2021,11
Tuesday,8,0.0125,-0.1675,2021,11
Tuesday,9,0.2085714285714286,-0.26666666666666666,2021,11
Tuesday,10,0.0,-0.21250000000000002,2021,11
Tuesday,11,0.36,-0.21799999999999997,2021,11
Tuesday,12,0.0325,-0.19142857142857145,2021,11
Tuesday,13,0.0,-0.2333333333333333,2021,11
Tuesday,14,0.0,-0.145,2021,11
Tuesday,15,0.0,-0.20750000000000002,2021,11
Tuesday,16,0.0,-0.13285714285714284,2021,11
Tuesday,17,0.0,-0.26142857142857145,2021,11
Tuesday,18,0.0,-0.23285714285714285,2021,11
Tuesday,19,0.0,-0.24714285714285714,2021,11
Tuesday,20,0.045,-0.2671428571428572,2021,11
Tuesday,21,0.011111111111111112,-0.20222222222222222,2021,11
Tuesday,22,0.1511111111111111,-0.21375,2021,11
Tuesday,23,0.0,-0.20428571428571426,2021,11
Wednesday,0,0.042857142857142864,-0.2,2021,11
Wednesday,1,0.1942857142857143,-0.20000000000000004,2021,11
Wednesday,2,0.03333333333333333,-0.21666666666666667,2021,11
Wednesday,3,-0.15,-0.265,2021,11
Wednesday,4,0.17,-0.2285714285714286,2021,11
Wednesday,5,0.05000000000000001,-0.13999999999999999,2021,11
Wednesday,6,-0.0875,-0.26,2021,11
Wednesday,7,-0.125,-0.27875000000000005,2021,11
Wednesday,8,0.0125,-0.27375000000000005,2021,11
Wednesday,9,0.0,-0.22000000000000003,2021,11
Wednesday,10,0.0,-0.275,2021,11
Wednesday,11,0.0,-0.24500000000000002,2021,11
Wednesday,12,0.0,-0.16,2021,11
Wednesday,13,0.0,-0.28,2021,11
Wednesday,14,0.504,-0.15666666666666668,2021,11
Wednesday,15,0.0,-0.12000000000000002,2021,11
Wednesday,16,0.18,-0.2333333333333333,2021,11
Wednesday,17,0.3275,-0.24000000000000002,2021,11
Wednesday,18,0.126,-0.2633333333333334,2021,11
Wednesday,19,0.0,-0.22,2021,11
Wednesday,20,0.0,-0.28250000000000003,2021,11
Wednesday,21,0.0,-0.26,2021,11
Wednesday,22,-0.125,-0.32125000000000004,2021,11
Wednesday,23,0.0,-0.2755555555555556,2021,11
