dayOfWeek,hourOfDay,P1,P2,year,month
Friday,0,5.491752577319587,2.9920618556701037,2019,7
Friday,1,5.808877551020408,3.1337755102040807,2019,7
Friday,2,6.726907216494845,3.514742268041237,2019,7
Friday,3,7.4060000000000015,4.080736842105262,2019,7
Friday,4,9.322653061224491,5.497142857142858,2019,7
Friday,5,9.699690721649484,5.481030927835054,2019,7
Friday,6,8.051263157894734,4.056631578947367,2019,7
Friday,7,7.261428571428572,3.4896938775510207,2019,7
Friday,8,6.403469387755103,3.20704081632653,2019,7
Friday,9,5.230104166666666,2.853541666666667,2019,7
Friday,10,4.149578947368419,2.4860000000000007,2019,7
Friday,11,4.48572916666667,2.872395833333334,2019,7
Friday,12,5.0811340206185545,2.939175257731959,2019,7
Friday,13,5.067319587628864,3.2229896907216506,2019,7
Friday,14,3.983163265306122,2.436224489795919,2019,7
Friday,15,4.204947368421052,2.4785263157894724,2019,7
Friday,16,3.5399999999999996,1.8765656565656557,2019,7
Friday,17,4.014421052631579,2.2082105263157885,2019,7
Friday,18,4.923750000000001,2.5528124999999995,2019,7
Friday,19,5.706914893617024,3.174680851063832,2019,7
Friday,20,8.111473684210527,4.285684210526317,2019,7
Friday,21,8.606874999999997,4.37875,2019,7
Friday,22,8.637244897959182,4.393571428571429,2019,7
Friday,23,8.222083333333334,4.2941666666666665,2019,7
Monday,0,6.379008264462807,3.7542148760330596,2019,7
Monday,1,6.535999999999998,3.7802499999999997,2019,7
Monday,2,6.47275,3.5743333333333323,2019,7
Monday,3,6.970000000000002,3.711570247933886,2019,7
Monday,4,7.785573770491807,4.361393442622952,2019,7
Monday,5,8.16603305785124,5.0119834710743785,2019,7
Monday,6,6.3524369747899145,4.0472268907563045,2019,7
Monday,7,6.5276470588235265,4.212773109243701,2019,7
Monday,8,5.431983471074383,3.487355371900825,2019,7
Monday,9,5.545655737704919,3.5754098360655746,2019,7
Monday,10,7.764285714285719,4.958067226890761,2019,7
Monday,11,4.755785123966941,2.8930578512396696,2019,7
Monday,12,4.588347107438015,2.7850413223140493,2019,7
Monday,13,8.706500000000002,5.378083333333334,2019,7
Monday,14,4.977731092436975,2.916302521008403,2019,7
Monday,15,4.78991666666667,2.79775,2019,7
Monday,16,4.2311000000000005,2.476200000000001,2019,7
Monday,17,3.485157894736843,2.064631578947368,2019,7
Monday,18,3.3348958333333343,2.034166666666668,2019,7
Monday,19,3.706464646464647,2.19010101010101,2019,7
Monday,20,4.161623931623931,2.485470085470087,2019,7
Monday,21,4.413813559322034,2.487288135593222,2019,7
Monday,22,4.128974358974362,2.493333333333334,2019,7
Monday,23,5.14675925925926,2.7323148148148158,2019,7
Saturday,0,7.554945054945057,4.166703296703295,2019,7
Saturday,1,8.5539175257732,4.863092783505155,2019,7
Saturday,2,5.751935483870966,3.428602150537633,2019,7
Saturday,3,5.138265306122449,3.0488775510204085,2019,7
Saturday,4,6.034020618556703,3.3134020618556717,2019,7
Saturday,5,5.869587628865981,3.4195876288659797,2019,7
Saturday,6,5.112448979591837,2.6665306122448973,2019,7
Saturday,7,4.128020833333335,1.8456249999999992,2019,7
Saturday,8,3.3393750000000004,1.4593749999999999,2019,7
Saturday,9,3.326526315789475,1.524421052631579,2019,7
Saturday,10,3.2426086956521725,1.518586956521739,2019,7
Saturday,11,2.616875,1.4383333333333335,2019,7
Saturday,12,3.0128260869565207,1.8810869565217385,2019,7
Saturday,13,3.5374226804123716,2.142474226804123,2019,7
Saturday,14,3.8662886597938155,2.247422680412371,2019,7
Saturday,15,4.042105263157896,2.5385263157894737,2019,7
Saturday,16,4.079081632653061,2.4692857142857143,2019,7
Saturday,17,4.312083333333335,2.698333333333333,2019,7
Saturday,18,5.496249999999999,3.334479166666666,2019,7
