dayOfWeek,hourOfDay,P1,P2,year,month
Friday,0,6.717563025210086,3.794621848739496,2019,8
Friday,1,7.596050420168067,4.715546218487394,2019,8
Friday,2,8.238793103448273,4.966034482758624,2019,8
Friday,3,8.067583333333333,4.879583333333333,2019,8
Friday,4,7.534188034188033,4.852222222222219,2019,8
Friday,5,8.763898305084743,5.248644067796612,2019,8
Friday,6,8.803583333333334,5.075666666666668,2019,8
Friday,7,8.53858407079646,4.7046902654867235,2019,8
Friday,8,8.545166666666669,4.639666666666669,2019,8
Friday,9,8.081228070175442,4.081666666666667,2019,8
Friday,10,5.845851063829789,3.1422340425531923,2019,8
Friday,11,4.598645833333335,2.5412499999999993,2019,8
Friday,12,4.154301075268815,2.340645161290323,2019,8
Friday,13,3.6134782608695666,2.1566304347826084,2019,8
Friday,14,3.763775510204081,2.015102040816326,2019,8
Friday,15,5.124722222222224,2.4447222222222216,2019,8
Friday,16,6.278135593220338,2.6306779661016946,2019,8
Friday,17,6.655206611570246,2.634297520661157,2019,8
Friday,18,6.88941176470589,2.6823529411764726,2019,8
Friday,19,7.485600000000001,2.9489999999999985,2019,8
Friday,20,8.879893617021274,3.207659574468086,2019,8
Friday,21,8.335729166666663,3.401145833333332,2019,8
Friday,22,10.211578947368423,4.069052631578948,2019,8
Friday,23,7.981132075471699,3.474150943396227,2019,8
Monday,0,14.314225352112677,7.960140845070425,2019,8
Monday,1,14.853888888888886,8.77138888888889,2019,8
Monday,2,20.705571428571425,11.457999999999998,2019,8
Monday,3,18.12565217391304,10.050869565217392,2019,8
Monday,4,17.05351063829787,10.350744680851063,2019,8
Monday,5,16.521030927835056,8.698556701030926,2019,8
Monday,6,13.947021276595745,7.500744680851062,2019,8
Monday,7,13.60652631578947,7.5313684210526315,2019,8
Monday,8,14.108152173913039,8.444130434782608,2019,8
Monday,9,13.288709677419346,8.321827956989246,2019,8
Monday,10,11.854021739130427,7.837391304347824,2019,8
Monday,11,10.812315789473683,7.014526315789474,2019,8
Monday,12,10.214731182795697,6.936236559139785,2019,8
Monday,13,8.959456521739133,5.774021739130434,2019,8
Monday,14,8.808043478260869,5.847934782608696,2019,8
Monday,15,6.713820224719102,4.246853932584271,2019,8
Monday,16,6.012666666666666,3.0851999999999986,2019,8
Monday,17,6.1865000000000006,3.297375,2019,8
Monday,18,5.3626744186046515,2.581046511627907,2019,8
Monday,19,5.002659574468086,2.3910638297872344,2019,8
Monday,20,5.359255319148936,2.41404255319149,2019,8
Monday,21,4.503263157894736,2.1249473684210516,2019,8
Monday,22,4.5654166666666685,2.0595833333333338,2019,8
Monday,23,5.12989247311828,2.192150537634409,2019,8
Saturday,0,6.162166666666666,2.8160000000000016,2019,8
Saturday,1,6.518290598290598,3.058119658119658,2019,8
Saturday,2,7.188211382113817,3.3008943089430907,2019,8
Saturday,3,7.270252100840336,3.3444537815126054,2019,8
Saturday,4,8.329416666666667,3.887999999999999,2019,8
Saturday,5,8.578032786885247,4.04893442622951,2019,8
Saturday,6,8.61672268907563,3.9044537815126055,2019,8
Saturday,7,8.76275,4.210666666666666,2019,8
Saturday,8,8.687478260869568,4.171652173913044,2019,8
Saturday,9,8.469361702127662,4.429255319148936,2019,8
Saturday,10,7.570851063829788,4.058297872340426,2019,8
Saturday,11,6.774673913043481,3.492391304347827,2019,8
Saturday,12,7.023473684210524,3.066526315789474,2019,8
Saturday,13,6.523469387755104,2.8818367346938785,2019,8
Saturday,14,6.129789473684213,2.586421052631579,2019,8
Saturday,15,5.479905660377358,2.5805660377358484,2019,8
Saturday,16,5.504051724137933,2.632068965517243,2019,8
Saturday,17,6.598249999999999,2.6566666666666667,2019,8
Saturday,18,6.561271186440676,2.7512711864406802,2019,8
Saturday,19,6.668508771929826,2.970087719298246,2019,8
Saturday,20,7.073739837398375,3.155040650406506,2019,8
Saturday,21,6.973833333333334,3.255,2019,8
Saturday,22,6.857542372881354,3.033050847457628,2019,8
Saturday,23,6.761239669421489,2.7018181818181835,2019,8
Sunday,0,6.749166666666667,3.0805208333333343,2019,8
Sunday,1,7.0388541666666695,3.2185416666666655,2019,8
Sunday,2,7.080217391304347,3.4383695652173922,2019,8
Sunday,3,7.689793814432992,3.717010309278351,2019,8
Sunday,4,7.263749999999999,3.6268750000000005,2019,8
Sunday,5,7.722637362637359,3.7816483516483537,2019,8
Sunday,6,7.184329896907219,3.83020618556701,2019,8
Sunday,7,7.190624999999998,3.5086458333333326,2019,8
Sunday,8,7.136736842105263,3.817894736842106,2019,8
Sunday,9,7.472210526315792,4.393789473684211,2019,8
Sunday,10,6.824226804123712,4.2930927835051556,2019,8
Sunday,11,6.673854166666664,3.9963541666666687,2019,8
Sunday,12,6.07489583333333,3.581874999999999,2019,8
Sunday,13,5.5531250000000005,3.2992708333333343,2019,8
Sunday,14,4.8367708333333335,2.998125000000003,2019,8
Sunday,15,4.4058241758241765,2.5307692307692298,2019,8
Sunday,16,5.7472916666666665,2.8835416666666656,2019,8
Sunday,17,6.347525773195878,3.193608247422681,2019,8
Sunday,18,7.443854166666669,3.4181250000000016,2019,8
Sunday,19,7.207872340425533,3.858723404255319,2019,8
Sunday,20,7.84806451612903,4.151505376344088,2019,8
Sunday,21,9.386842105263161,4.971263157894737,2019,8
Sunday,22,10.663611111111111,5.613333333333334,2019,8
Sunday,23,12.730958904109587,6.425205479452054,2019,8
Thursday,0,6.064444444444449,3.023589743589744,2019,8
Thursday,1,6.57061946902655,3.274424778761061,2019,8
Thursday,2,7.3035087719298195,3.4111403508771936,2019,8
Thursday,3,7.939663865546217,3.550420168067227,2019,8
Thursday,4,7.07387931034483,3.5762931034482777,2019,8
Thursday,5,7.03763157894737,3.6170175438596495,2019,8
Thursday,6,6.038220338983047,3.0883898305084765,2019,8
Thursday,7,5.010000000000001,2.637416666666667,2019,8
Thursday,8,4.573947368421053,2.1390350877192987,2019,8
Thursday,9,3.5647008547008543,1.7664102564102555,2019,8
Thursday,10,3.746000000000001,1.6625217391304352,2019,8
Thursday,11,3.404789915966388,1.7609243697478993,2019,8
Thursday,12,3.2508333333333352,1.7672500000000009,2019,8
Thursday,13,3.498666666666667,1.7323333333333328,2019,8
Thursday,14,4.307413793103449,1.8547413793103442,2019,8
Thursday,15,4.066486486486488,1.810990990990991,2019,8
Thursday,16,3.667540983606559,1.8076229508196715,2019,8
Thursday,17,3.664957983193277,1.862857142857143,2019,8
Thursday,18,4.1800000000000015,1.9645454545454546,2019,8
Thursday,19,4.806666666666667,2.2049572649572644,2019,8
Thursday,20,4.700683760683762,2.678376068376069,2019,8
Thursday,21,5.042000000000002,2.7190000000000007,2019,8
Thursday,22,5.255675675675674,2.890270270270271,2019,8
Thursday,23,6.188596491228069,3.1879824561403503,2019,8
Tuesday,0,5.264086021505379,2.3160215053763435,2019,8
Tuesday,1,5.26127659574468,2.362978723404256,2019,8
Tuesday,2,5.208607594936711,2.476835443037975,2019,8
Tuesday,3,5.493092783505154,2.584020618556701,2019,8
Tuesday,4,6.388125,2.8608333333333333,2019,8
Tuesday,5,7.201847826086954,3.34054347826087,2019,8
Tuesday,6,5.722553191489359,2.8676595744680857,2019,8
Tuesday,7,5.723037974683543,2.839113924050633,2019,8
Tuesday,8,5.809436619718312,2.84169014084507,2019,8
Tuesday,9,5.4483823529411755,3.112205882352942,2019,8
Tuesday,10,5.475492957746479,3.243239436619719,2019,8
Tuesday,11,5.492638888888889,3.1920833333333323,2019,8
Tuesday,12,5.837571428571429,3.430714285714285,2019,8
Tuesday,13,4.543424657534246,2.6665753424657543,2019,8
Tuesday,14,3.6508823529411756,2.2726470588235292,2019,8
Tuesday,15,4.490736842105262,2.409473684210527,2019,8
Tuesday,16,4.9627173913043485,2.4330434782608705,2019,8
Tuesday,17,5.356451612903226,2.6026881720430115,2019,8
Tuesday,18,6.086391752577322,2.9930927835051566,2019,8
Tuesday,19,5.40284210526316,2.734000000000001,2019,8
Tuesday,20,5.380322580645163,2.888064516129032,2019,8
Tuesday,21,6.126249999999995,2.8712500000000016,2019,8
Tuesday,22,5.626847826086958,2.7807608695652184,2019,8
Tuesday,23,6.050989010989014,2.6767032967032973,2019,8
Wednesday,0,5.084835164835164,2.6125274725274727,2019,8
Wednesday,1,5.6992631578947375,2.8054736842105266,2019,8
Wednesday,2,5.813263157894738,2.8287368421052626,2019,8
Wednesday,3,5.871808510638301,2.8941489361702133,2019,8
Wednesday,4,6.095624999999998,3.227916666666667,2019,8
Wednesday,5,6.194680851063832,3.3305319148936188,2019,8
Wednesday,6,4.584999999999998,2.3631249999999997,2019,8
Wednesday,7,4.561827956989247,2.434946236559141,2019,8
Wednesday,8,3.756702127659575,1.8728723404255307,2019,8
Wednesday,9,3.5184946236559145,2.0317204301075256,2019,8
Wednesday,10,3.395851063829786,1.629893617021276,2019,8
Wednesday,11,2.934329896907217,1.4864948453608242,2019,8
Wednesday,12,3.666701030927835,1.7987628865979377,2019,8
Wednesday,13,4.332,2.356210526315789,2019,8
Wednesday,14,4.474421052631578,2.434526315789474,2019,8
Wednesday,15,4.374270833333333,2.5901041666666673,2019,8
Wednesday,16,5.031052631578948,2.35642105263158,2019,8
