dayOfWeek,hourOfDay,P1,P2,year,month
Friday,0,10.681095890410964,4.930821917808219,2018,10
Friday,1,10.288904109589037,4.360547945205479,2018,10
Friday,2,12.12712328767123,5.12876712328767,2018,10
Friday,3,11.799583333333334,4.791111111111111,2018,10
Friday,4,10.368333333333334,3.9849999999999977,2018,10
Friday,5,11.830428571428575,4.883571428571428,2018,10
Friday,6,11.09972972972973,4.683783783783784,2018,10
Friday,7,13.183750000000002,6.191111111111113,2018,10
Friday,8,13.275915492957745,5.965070422535216,2018,10
Friday,9,13.84657534246575,5.801643835616439,2018,10
Friday,10,18.64805555555556,4.797361111111111,2018,10
Friday,11,10.725999999999997,3.7809999999999993,2018,10
Friday,12,11.191527777777777,3.465555555555557,2018,10
Friday,13,9.978611111111109,3.158333333333333,2018,10
Friday,14,9.178904109589041,2.9058904109589037,2018,10
Friday,15,10.003150684931505,3.3665753424657536,2018,10
Friday,16,12.544999999999996,4.615000000000003,2018,10
Friday,17,14.729722222222225,6.466249999999999,2018,10
Friday,18,16.47569444444445,7.514999999999999,2018,10
Friday,19,18.556438356164378,8.83904109589041,2018,10
Friday,20,21.165405405405405,10.157702702702705,2018,10
Friday,21,19.623194444444447,10.196944444444446,2018,10
Friday,22,21.600138888888885,11.745000000000001,2018,10
Friday,23,18.848169014084515,11.630704225352114,2018,10
Monday,0,10.552164948453607,5.584639175257734,2018,10
Monday,1,12.278453608247423,6.382577319587628,2018,10
Monday,2,14.955463917525767,7.603711340206184,2018,10
Monday,3,13.475937499999999,6.916666666666669,2018,10
Monday,4,15.06505154639175,7.933608247422675,2018,10
Monday,5,16.09268041237113,8.601340206185567,2018,10
Monday,6,16.376770833333335,9.110208333333338,2018,10
Monday,7,16.889895833333327,8.875624999999998,2018,10
Monday,8,15.093608247422685,7.589896907216498,2018,10
Monday,9,11.470206185567013,6.136391752577318,2018,10
Monday,10,11.592916666666666,5.974687499999998,2018,10
Monday,11,10.52568421052632,5.36157894736842,2018,10
Monday,12,8.39122448979592,4.219591836734694,2018,10
