dayOfWeek,hourOfDay,P1,P2,year,month
Friday,0,5.130657894736842,3.4826315789473683,2020,6
Friday,1,4.575068493150685,3.3399999999999994,2020,6
Friday,2,4.591643835616439,3.247534246575342,2020,6
Friday,3,4.635000000000002,3.152857142857143,2020,6
Friday,4,5.335494505494506,2.921098901098901,2020,6
Friday,5,6.963406593406596,3.40956043956044,2020,6
Friday,6,7.347872340425533,4.083510638297875,2020,6
Friday,7,10.415068493150686,6.8028767123287635,2020,6
Friday,8,15.640821917808216,10.066164383561642,2020,6
Friday,9,16.4375,11.226388888888888,2020,6
Friday,10,18.463199999999997,13.162666666666672,2020,6
Friday,11,14.722500000000005,10.795972222222227,2020,6
Friday,12,11.057386363636361,7.5042045454545425,2020,6
Friday,13,8.28446808510638,5.670000000000002,2020,6
Friday,14,11.441999999999995,7.787600000000006,2020,6
Friday,15,9.116956521739128,6.0732608695652175,2020,6
Friday,16,8.392164948453605,5.676391752577322,2020,6
Friday,17,7.769072164948452,5.015670103092786,2020,6
Friday,18,4.894949494949494,2.741212121212121,2020,6
Friday,19,4.4161290322580635,2.5963440860215057,2020,6
Friday,20,4.949473684210525,2.715368421052631,2020,6
Friday,21,7.782236842105266,4.005000000000001,2020,6
Friday,22,9.553896103896106,4.856493506493507,2020,6
Friday,23,8.370731707317074,4.540609756097561,2020,6
Monday,0,10.359250000000001,3.772,2020,6
Monday,1,10.816752136752127,4.097008547008545,2020,6
Monday,2,11.198264462809924,4.473801652892562,2020,6
Monday,3,10.995583333333336,4.606416666666665,2020,6
Monday,4,11.280495867768591,4.689504132231405,2020,6
Monday,5,10.186416666666668,3.857083333333334,2020,6
Monday,6,9.352499999999996,2.796083333333334,2020,6
Monday,7,8.825123966942153,2.594876033057851,2020,6
Monday,8,7.89181818181818,2.2887603305785125,2020,6
Monday,9,6.425126050420167,2.038907563025211,2020,6
Monday,10,7.743606557377048,2.4498360655737703,2020,6
Monday,11,7.23810344827586,2.2377586206896556,2020,6
Monday,12,7.060000000000003,2.0965546218487394,2020,6
Monday,13,7.092999999999999,2.038416666666667,2020,6
Monday,14,6.933760683760684,2.0097435897435894,2020,6
Monday,15,7.2969166666666645,2.2449166666666676,2020,6
Monday,16,7.772155172413791,2.4981034482758617,2020,6
Monday,17,7.797983193277312,2.782100840336135,2020,6
Monday,18,8.068303571428569,2.9933035714285725,2020,6
Monday,19,7.850847457627121,2.778474576271186,2020,6
Monday,20,8.495663716814157,2.9655752212389372,2020,6
Monday,21,9.754999999999999,3.601555555555556,2020,6
Monday,22,10.00186274509804,4.194509803921568,2020,6
Monday,23,9.436311475409832,3.064426229508197,2020,6
Saturday,0,8.646279069767443,5.137790697674419,2020,6
Saturday,1,13.339324324324323,8.323378378378377,2020,6
Saturday,2,12.469736842105263,7.897236842105264,2020,6
Saturday,3,10.81940476190476,6.561904761904763,2020,6
Saturday,4,9.14808219178082,3.2127397260273973,2020,6
Saturday,5,8.931486486486488,3.2283783783783786,2020,6
Saturday,6,7.678229166666667,3.778229166666666,2020,6
Saturday,7,6.005463917525768,2.495257731958763,2020,6
Saturday,8,5.595510204081634,1.9687755102040816,2020,6
Saturday,9,4.4991666666666665,1.5959375000000007,2020,6
Saturday,10,4.4368367346938795,1.6831632653061233,2020,6
Saturday,11,4.772371134020617,1.7927835051546395,2020,6
Saturday,12,3.769696969696971,1.4847474747474745,2020,6
Saturday,13,3.0612631578947367,1.2422105263157892,2020,6
Saturday,14,3.3927835051546396,1.1976288659793812,2020,6
Saturday,15,3.9654639175257747,1.31,2020,6
Saturday,16,4.428526315789473,1.3925263157894736,2020,6
Saturday,17,4.681958762886597,1.5189690721649496,2020,6
Saturday,18,4.57621052631579,1.7193684210526317,2020,6
Saturday,19,5.734536082474228,2.107319587628866,2020,6
Saturday,20,6.942916666666668,2.6451041666666675,2020,6
Saturday,21,6.517628865979379,2.6197938144329904,2020,6
Saturday,22,5.929687500000001,2.1488541666666667,2020,6
Saturday,23,6.654631578947371,2.1332631578947376,2020,6
Sunday,0,8.023265306122449,2.471530612244899,2020,6
Sunday,1,9.202812500000006,2.9561458333333337,2020,6
Sunday,2,8.80765957446809,2.988297872340427,2020,6
Sunday,3,7.437282608695656,2.7209782608695647,2020,6
Sunday,4,7.905813953488368,2.6365116279069767,2020,6
Sunday,5,12.083595505617978,3.7049438202247194,2020,6
Sunday,6,11.2814606741573,3.550112359550562,2020,6
Sunday,7,9.549042553191489,2.9881914893617014,2020,6
Sunday,8,8.690204081632656,2.8069387755102047,2020,6
Sunday,9,7.47876288659794,2.2458762886597947,2020,6
Sunday,10,7.155578947368422,2.0415789473684214,2020,6
Sunday,11,6.821145833333335,1.9855208333333343,2020,6
Sunday,12,6.929793814432991,1.9901030927835053,2020,6
Sunday,13,7.448854166666668,2.0979166666666664,2020,6
Sunday,14,6.794999999999999,2.0054166666666675,2020,6
Sunday,15,7.35808510638298,2.118617021276596,2020,6
Sunday,16,7.507500000000001,1.9894791666666671,2020,6
Sunday,17,9.765531914893618,2.4391489361702132,2020,6
Sunday,18,11.16489583333333,2.745208333333333,2020,6
Sunday,19,10.82923076923077,2.819010989010989,2020,6
Sunday,20,12.106250000000005,3.3438749999999997,2020,6
Sunday,21,11.929324324324323,3.9194594594594596,2020,6
Sunday,22,10.458749999999997,3.6347727272727273,2020,6
Sunday,23,11.126842105263153,3.7747368421052645,2020,6
Thursday,0,11.86098901098901,7.486813186813188,2020,6
Thursday,1,11.364021739130434,7.076195652173915,2020,6
Thursday,2,11.594382022471907,7.79932584269663,2020,6
Thursday,3,13.373695652173911,9.226739130434783,2020,6
Thursday,4,14.87076923076923,10.290549450549443,2020,6
Thursday,5,13.16360465116279,9.07174418604651,2020,6
Thursday,6,13.531979166666666,9.019166666666662,2020,6
Thursday,7,8.429473684210526,5.267157894736841,2020,6
Thursday,8,8.161368421052632,4.787578947368422,2020,6
