dayOfWeek,hourOfDay,P1,P2,year,month
Friday,0,8.455353535353533,5.286363636363635,2019,8
Friday,1,10.004432989690722,6.6809278350515475,2019,8
Friday,2,11.597755102040818,7.466428571428572,2019,8
Friday,3,10.640842105263154,6.818947368421052,2019,8
Friday,4,10.2973,6.620999999999999,2019,8
Friday,5,10.731523809523809,6.812285714285714,2019,8
Friday,6,11.79198198198198,6.785405405405405,2019,8
Friday,7,13.323392857142858,6.902232142857146,2019,8
Friday,8,14.331206896551723,7.407672413793101,2019,8
Friday,9,12.488288288288285,6.670090090090093,2019,8
Friday,10,9.167659574468082,5.096063829787233,2019,8
Friday,11,8.295617977528089,4.321797752808988,2019,8
Friday,12,5.926582278481015,3.151518987341772,2019,8
Friday,13,5.978494623655914,2.9693548387096764,2019,8
Friday,14,5.272117647058823,2.669411764705881,2019,8
Friday,15,8.07640776699029,3.754368932038835,2019,8
Friday,16,8.881176470588237,3.4945378151260527,2019,8
Friday,17,9.492566371681416,3.477079646017696,2019,8
Friday,18,7.618627450980399,3.165098039215686,2019,8
Friday,19,7.793333333333335,3.374487179487179,2019,8
Friday,20,11.433947368421052,4.537105263157895,2019,8
Friday,21,8.25746835443038,4.104683544303799,2019,8
Friday,22,10.281621621621621,5.079594594594594,2019,8
Friday,23,10.913536585365849,5.482804878048781,2019,8
Monday,0,16.701594202898544,8.879565217391303,2019,8
Monday,1,18.088714285714286,9.997142857142858,2019,8
Monday,2,22.929315068493146,12.373424657534246,2019,8
Monday,3,19.916483516483517,10.975934065934062,2019,8
Monday,4,20.682150537634406,11.752043010752693,2019,8
Monday,5,20.28500000000001,9.988695652173913,2019,8
Monday,6,17.459462365591385,9.009677419354835,2019,8
Monday,7,17.782340425531917,8.909255319148938,2019,8
Monday,8,12.90734939759036,6.347108433734941,2019,8
Monday,9,11.37607594936709,5.746455696202532,2019,8
Monday,10,6.691142857142856,2.576571428571429,2019,8
Monday,11,9.979358974358972,5.553333333333334,2019,8
Monday,12,10.831375000000003,6.1658750000000015,2019,8
Monday,13,10.393604651162791,6.1109302325581405,2019,8
Monday,14,12.370208333333338,7.737083333333335,2019,8
Monday,15,8.36821052631579,4.6694736842105256,2019,8
Monday,16,7.691521739130436,4.142717391304349,2019,8
Monday,17,9.16157303370787,5.0864044943820215,2019,8
Monday,18,7.58104166666667,3.532812500000001,2019,8
Monday,19,10.421368421052636,5.44115789473684,2019,8
Monday,20,9.54872340425532,4.42095744680851,2019,8
Monday,21,7.387666666666666,3.219333333333334,2019,8
Monday,22,6.860869565217392,3.0930434782608702,2019,8
Monday,23,7.3839560439560445,3.2300000000000013,2019,8
Saturday,0,8.693275862068964,4.204827586206896,2019,8
Saturday,1,9.565981308411214,4.3778504672897185,2019,8
Saturday,2,9.756796116504857,4.589805825242717,2019,8
Saturday,3,9.554521739130431,4.51095652173913,2019,8
Saturday,4,10.835641025641026,5.222222222222222,2019,8
Saturday,5,11.862051282051276,5.697350427350426,2019,8
Saturday,6,12.741465517241386,5.9849137931034475,2019,8
Saturday,7,11.84655172413793,5.7452173913043465,2019,8
Saturday,8,12.017863247863243,5.947948717948717,2019,8
Saturday,9,12.421145833333334,6.233750000000004,2019,8
Saturday,10,11.34967032967033,5.841318681318679,2019,8
Saturday,11,10.687849462365591,5.066451612903228,2019,8
Saturday,12,12.229782608695649,5.36163043478261,2019,8
Saturday,13,10.66436170212766,3.9902127659574465,2019,8
Saturday,14,9.550760869565215,3.6829347826086947,2019,8
Saturday,15,8.763962264150948,3.7072641509433972,2019,8
Saturday,16,8.779237288135594,3.643050847457626,2019,8
Saturday,17,9.098706896551729,3.6937068965517232,2019,8
Saturday,18,8.977837837837837,3.7334234234234227,2019,8
Saturday,19,9.377416666666667,4.223000000000001,2019,8
Saturday,20,10.069827586206896,4.407155172413793,2019,8
Saturday,21,9.882857142857144,4.3071186440677955,2019,8
Saturday,22,9.689572649572652,4.031538461538461,2019,8
Saturday,23,9.332231404958673,3.776694214876035,2019,8
Sunday,0,12.121789473684215,6.390526315789473,2019,8
Sunday,1,9.783958333333336,4.606875,2019,8
Sunday,2,9.647444444444442,4.473555555555557,2019,8
Sunday,3,10.38290322580645,4.968494623655914,2019,8
Sunday,4,10.067010309278349,5.156907216494845,2019,8
Sunday,5,10.840927835051541,5.760515463917523,2019,8
Sunday,6,10.792812499999997,5.490624999999999,2019,8
Sunday,7,10.235161290322578,4.978709677419353,2019,8
Sunday,8,9.857604166666667,5.331250000000002,2019,8
Sunday,9,11.132307692307693,6.433296703296699,2019,8
Sunday,10,10.823578947368421,6.289789473684212,2019,8
Sunday,11,10.184000000000001,5.784,2019,8
Sunday,12,9.190105263157895,5.086736842105265,2019,8
Sunday,13,8.673260869565217,4.889891304347826,2019,8
Sunday,14,7.536043956043955,4.237252747252748,2019,8
Sunday,15,7.094065934065932,3.855384615384615,2019,8
Sunday,16,7.722446808510638,4.230638297872339,2019,8
Sunday,17,9.377789473684215,4.61042105263158,2019,8
Sunday,18,9.959069767441862,4.77953488372093,2019,8
Sunday,19,9.550652173913049,4.879021739130436,2019,8
Sunday,20,11.493978494623654,6.021290322580645,2019,8
Sunday,21,12.438723404255319,6.673617021276595,2019,8
Sunday,22,14.105833333333331,7.63486111111111,2019,8
Sunday,23,15.681971830985914,8.120000000000005,2019,8
Thursday,0,10.304175824175822,4.248131868131869,2019,8
Thursday,1,9.86397727272728,4.438409090909091,2019,8
Thursday,2,10.140860215053758,4.447419354838711,2019,8
Thursday,3,10.000645161290324,4.333763440860218,2019,8
Thursday,4,9.034831460674157,4.200112359550562,2019,8
Thursday,5,8.994065934065931,4.3232967032967045,2019,8
Thursday,6,8.387311827956989,4.111720430107528,2019,8
Thursday,7,8.056631578947368,3.5205263157894735,2019,8
Thursday,8,6.787684210526318,2.728315789473684,2019,8
Thursday,9,5.691637931034481,2.7537931034482757,2019,8
Thursday,10,5.408823529411764,2.4949579831932778,2019,8
Thursday,11,5.190608695652179,2.4586086956521753,2019,8
Thursday,12,5.512972972972975,2.6696396396396396,2019,8
Thursday,13,7.879304347826087,4.8298260869565235,2019,8
Thursday,14,10.23965217391305,6.366173913043481,2019,8
Thursday,15,21.08547008547008,11.741965811965809,2019,8
Thursday,16,6.8573684210526284,3.0885087719298236,2019,8
Thursday,17,6.656324786324789,2.9700854700854684,2019,8
Thursday,18,6.203620689655171,2.942844827586207,2019,8
Thursday,19,6.359159663865546,3.074117647058824,2019,8
Thursday,20,6.892792792792795,3.783963963963964,2019,8
Thursday,21,6.940744680851063,4.011489361702126,2019,8
Thursday,22,6.771956521739133,4.045869565217392,2019,8
Thursday,23,7.457291666666667,4.576770833333331,2019,8
Tuesday,0,7.3190109890109865,3.36010989010989,2019,8
Tuesday,1,7.710109890109893,3.5376923076923084,2019,8
Tuesday,2,7.471219512195121,3.538902439024391,2019,8
Tuesday,3,7.5031914893617015,3.4512765957446816,2019,8
Tuesday,4,7.792127659574465,3.577127659574467,2019,8
Tuesday,5,7.8289010989010945,3.8692307692307697,2019,8
Tuesday,6,8.816914893617023,4.122978723404256,2019,8
Tuesday,7,9.034255319148933,4.045744680851063,2019,8
Tuesday,8,8.393614457831324,3.5683132530120485,2019,8
Tuesday,9,7.458518518518517,3.4877777777777785,2019,8
Tuesday,10,8.368409090909092,4.26090909090909,2019,8
Tuesday,11,9.735955056179773,4.858988764044944,2019,8
Tuesday,12,8.7561797752809,4.812696629213483,2019,8
Tuesday,13,8.960104166666666,4.155833333333335,2019,8
Tuesday,14,7.632441860465118,3.459651162790698,2019,8
Tuesday,15,6.669578947368416,3.235157894736841,2019,8
Tuesday,16,6.501595744680855,3.0896808510638287,2019,8
Tuesday,17,7.70574468085106,3.6235106382978723,2019,8
Tuesday,18,8.218958333333335,3.945729166666668,2019,8
Tuesday,19,7.51,3.7609677419354837,2019,8
Tuesday,20,7.080520833333332,3.6434375000000006,2019,8
Tuesday,21,7.491333333333336,3.713777777777777,2019,8
Tuesday,22,7.672043010752692,3.7997849462365583,2019,8
Tuesday,23,7.455268817204303,3.788387096774193,2019,8
Wednesday,0,6.9362499999999985,3.627272727272728,2019,8
Wednesday,1,7.647708333333333,3.9427083333333335,2019,8
Wednesday,2,8.036521739130432,4.018695652173912,2019,8
Wednesday,3,7.574086021505374,3.8919354838709683,2019,8
Wednesday,4,8.248888888888887,4.359666666666668,2019,8
Wednesday,5,7.530967741935481,4.387311827956989,2019,8
Wednesday,6,6.809381443298969,3.6464948453608246,2019,8
Wednesday,7,6.056043956043958,3.1674725274725275,2019,8
Wednesday,8,5.5505494505494495,2.7275824175824175,2019,8
Wednesday,9,5.145698924731183,2.601505376344086,2019,8
