dayOfWeek,hourOfDay,P1,P2,year,month
Friday,0,0.18000000000000002,-0.27,2021,12
Friday,1,0.14600000000000002,-0.14,2021,12
Friday,2,0.1825,-0.11714285714285715,2021,12
Friday,3,0.1622222222222222,-0.23124999999999996,2021,12
Friday,4,0.17,-0.09,2021,12
Friday,5,0.1622222222222222,-0.1325,2021,12
Friday,6,0.02,-0.024,2021,12
Friday,7,0.02,-0.2819999999999999,2021,12
Friday,8,-0.08888888888888889,-0.2566666666666667,2021,12
Friday,9,0.028571428571428574,-0.27,2021,12
Friday,10,0.21,-0.144,2021,12
Friday,11,0.1575,-0.10571428571428572,2021,12
Friday,12,0.252,-0.295,2021,12
Friday,13,0.1575,-0.19571428571428573,2021,12
Friday,14,0.0,-0.198,2021,12
Friday,15,0.14,-0.18125000000000002,2021,12
Friday,16,0.14,-0.2775,2021,12
Friday,17,0.14,-0.27875,2021,12
Friday,18,0.28,-0.07142857142857142,2021,12
Friday,19,0.0,-0.21,2021,12
Friday,20,0.0,-0.17666666666666667,2021,12
Friday,21,0.45333333333333337,-0.06,2021,12
Friday,22,0.0,-0.15000000000000002,2021,12
Friday,23,0.02,-0.176,2021,12
Monday,0,0.03333333333333333,0.049999999999999996,2021,12
Monday,1,0.36,-0.156,2021,12
Monday,2,0.03333333333333333,-0.11,2021,12
Monday,3,0.272,-0.20750000000000002,2021,12
Monday,4,-0.08,-0.17200000000000001,2021,12
Monday,5,0.18,-0.20166666666666666,2021,12
Monday,6,0.0,-0.20666666666666667,2021,12
Monday,7,0.0,-0.158,2021,12
Monday,8,0.0,-0.06000000000000001,2021,12
Monday,9,0.0,-0.23199999999999998,2021,12
Monday,10,0.0,-0.3075,2021,12
Monday,11,0.252,-0.295,2021,12
Monday,12,0.315,-0.31333333333333335,2021,12
Monday,13,0.252,-0.0975,2021,12
Monday,14,0.42,-0.2,2021,12
Monday,15,0.0,-0.13,2021,12
Monday,16,0.0,-0.065,2021,12
Monday,17,0.0,-0.21200000000000002,2021,12
Monday,18,0.04,-0.15800000000000003,2021,12
Monday,19,0.0,-0.23888888888888893,2021,12
Monday,20,0.17,-0.18571428571428572,2021,12
Monday,21,0.014285714285714287,-0.16428571428571428,2021,12
Monday,22,0.315,-0.2833333333333333,2021,12
Monday,23,0.1942857142857143,-0.27999999999999997,2021,12
Saturday,0,0.05000000000000001,-0.12166666666666669,2021,12
Saturday,1,0.028571428571428574,-0.12999999999999998,2021,12
Saturday,2,0.63,-0.365,2021,12
Saturday,3,0.0,-0.06999999999999999,2021,12
Saturday,4,0.0,-0.23333333333333336,2021,12
Saturday,5,0.0,-0.215,2021,12
Saturday,6,0.42571428571428566,-0.19,2021,12
Saturday,7,-0.3333333333333333,-0.3333333333333333,2021,12
Saturday,8,0.0,-0.043333333333333335,2021,12
Saturday,9,0.0,-0.185,2021,12
Saturday,10,0.252,-0.165,2021,12
Saturday,11,0.0,-0.09,2021,12
Saturday,12,0.0,-0.15000000000000002,2021,12
Saturday,13,0.075,-0.020000000000000004,2021,12
Saturday,14,0.0,-0.132,2021,12
Saturday,15,0.0,-0.47,2021,12
Saturday,16,-0.38,-0.3,2021,12
Saturday,17,0.0,-0.13428571428571429,2021,12
Saturday,18,0.34,-0.11000000000000003,2021,12
Saturday,19,0.0,0.0,2021,12
Saturday,20,0.03333333333333333,0.03666666666666667,2021,12
Saturday,21,0.0,-0.13166666666666668,2021,12
Saturday,22,-0.18,-0.17800000000000002,2021,12
Saturday,23,0.0,-0.21,2021,12
Sunday,0,0.0,-0.12375,2021,12
Sunday,1,0.043333333333333335,-0.19,2021,12
Sunday,2,0.043333333333333335,-0.188,2021,12
Sunday,3,0.0125,-0.12875,2021,12
Sunday,4,0.0,-0.1,2021,12
Sunday,5,0.18,-0.08333333333333333,2021,12
Sunday,6,-0.16666666666666666,-0.21833333333333335,2021,12
Sunday,7,0.252,-0.11,2021,12
Sunday,8,0.02,-0.22400000000000003,2021,12
Sunday,9,0.0,-0.138,2021,12
Sunday,10,0.0,-0.04666666666666667,2021,12
Sunday,11,-0.1,-0.196,2021,12
Sunday,12,0.34,-0.26333333333333336,2021,12
Sunday,13,0.0,-0.18000000000000002,2021,12
Sunday,14,0.0,-0.11499999999999999,2021,12
Sunday,15,0.0,-0.12200000000000003,2021,12
Sunday,16,0.1942857142857143,-0.22166666666666668,2021,12
Sunday,17,0.0,-0.25666666666666665,2021,12
Sunday,18,0.0,-0.14750000000000002,2021,12
Sunday,19,0.0,-0.164,2021,12
