dayOfWeek,hourOfDay,P1,P2,year,month
Friday,0,7.0886458333333335,4.104166666666666,2019,7
Friday,1,7.39908163265306,4.277346938775509,2019,7
Friday,2,8.438526315789474,4.733473684210527,2019,7
Friday,3,9.341250000000004,5.158645833333334,2019,7
Friday,4,10.980736842105264,6.204526315789477,2019,7
Friday,5,11.658842105263156,6.540631578947369,2019,7
Friday,6,10.248749999999998,5.150104166666666,2019,7
Friday,7,9.33168421052632,4.407578947368422,2019,7
Friday,8,8.886526315789474,4.3553684210526304,2019,7
Friday,9,6.629052631578949,3.3292631578947365,2019,7
Friday,10,5.892580645161293,3.1838709677419357,2019,7
Friday,11,5.4738947368421025,3.2078947368421065,2019,7
Friday,12,5.357564102564102,3.4637179487179472,2019,7
Friday,13,6.968933333333331,4.887866666666666,2019,7
Friday,14,6.1790540540540535,3.8228378378378367,2019,7
Friday,15,6.780131578947369,3.8972368421052637,2019,7
Friday,16,5.387714285714285,2.97057142857143,2019,7
Friday,17,6.358028169014084,3.232957746478872,2019,7
Friday,18,7.910000000000001,3.8640000000000003,2019,7
Friday,19,10.522142857142859,5.353571428571429,2019,7
Friday,20,12.295694444444448,6.440972222222223,2019,7
Friday,21,14.509583333333337,7.631666666666667,2019,7
Friday,22,12.678243243243239,6.193918918918919,2019,7
Friday,23,13.237916666666663,6.121527777777777,2019,7
Monday,0,8.3295,5.295583333333337,2019,7
Monday,1,8.95382113821138,5.5941463414634125,2019,7
Monday,2,8.671239669421485,5.2765289256198376,2019,7
Monday,3,9.170499999999999,5.443166666666668,2019,7
Monday,4,9.411500000000002,6.050250000000006,2019,7
Monday,5,9.416218487394959,6.372605042016806,2019,7
Monday,6,8.300491803278685,5.6400819672131135,2019,7
Monday,7,7.121416666666669,4.828583333333335,2019,7
Monday,8,6.2240833333333345,4.26525,2019,7
Monday,9,6.634789915966389,4.470840336134454,2019,7
Monday,10,5.633277310924371,3.5702521008403356,2019,7
Monday,11,5.441848739495797,3.374369747899159,2019,7
Monday,12,5.343043478260871,3.388434782608695,2019,7
Monday,13,5.3569491525423745,3.1734745762711865,2019,7
Monday,14,5.876806722689079,3.261848739495798,2019,7
Monday,15,5.615614035087721,3.1575438596491217,2019,7
Monday,16,4.694249999999999,2.702916666666666,2019,7
Monday,17,4.076280991735536,2.4228099173553708,2019,7
Monday,18,4.434396551724135,2.8231896551724143,2019,7
Monday,19,5.115299145299146,3.0511111111111107,2019,7
Monday,20,5.0411016949152545,3.119830508474577,2019,7
Monday,21,5.529745762711863,3.333559322033899,2019,7
Monday,22,6.013333333333334,3.7433333333333327,2019,7
Monday,23,6.444214876033058,4.062314049586777,2019,7
Saturday,0,13.662916666666673,6.542916666666667,2019,7
Saturday,1,12.871971830985915,6.681267605633802,2019,7
Saturday,2,7.405774647887323,3.813380281690141,2019,7
Saturday,3,5.777500000000002,2.9901388888888882,2019,7
Saturday,4,6.507941176470588,3.1952941176470584,2019,7
Saturday,5,6.817027027027026,3.3095945945945955,2019,7
Saturday,6,6.182739726027398,2.7212328767123286,2019,7
Saturday,7,6.407083333333333,2.4369444444444444,2019,7
Saturday,8,5.165833333333334,2.063020833333333,2019,7
Saturday,9,4.978064516129032,2.169139784946236,2019,7
Saturday,10,5.091789473684211,2.4486315789473685,2019,7
